CustomerID,Name,StreetAddress,City,State,ZipCode,AccountNumber,RiskScore
7b122be5-68ad-499b-8417-5f554fad2bd6,Stephen Edwards,324 Cheryl Gateway,West Meganborough,Montana,75213,GB82JKVT19457353967437,0.18
391e0ea3-4f4a-4767-ba1b-427b4cd72a66,Charlotte Martin,398 David Cove,Sharpside,Mississippi,07381,GB09ONVI17618160030452,0.37
99ee0d49-5e61-48ad-ab15-adc6f9f3eec9,Rebecca Booker,47044 Herman Camp Suite 729,West Christopherberg,New York,73611,GB09ICHR62991914222689,0.65
53c4d2d7-5af5-4275-87b7-a1735241cb10,Darrell Foster,30311 Tammy Club Apt. 232,Anthonytown,Wyoming,80681,GB62SWFW16525917145191,0.84
b0f70bb3-1734-4b04-a633-34182b3bc41b,Samuel Rodriguez,228 Christine Isle,South Louis,Mississippi,96853,GB72NLKJ76969280479420,0.58
cf35b489-fe3c-4a12-b546-28fdae7b5634,Christopher Mccarty,643 Steven View,North Brittneyside,Texas,15268,GB74PXAY19686908510856,0.42
0bd7c19c-88f7-4a1a-acf5-016836b2c3d6,Ronnie Gonzalez,301 Rhodes Shore Suite 506,Danielville,Massachusetts,11809,GB22XLRI34458053419355,0.85
06837d1c-bac4-45b1-88bb-637cff655670,William Logan,6136 Jennifer Keys Suite 607,Danielsburgh,Maine,13899,GB26LQOO17815178757805,0.91
7783454d-f7c1-4587-9e14-6e82206f9551,Oscar Garcia,4955 Ricky Hollow,West Anthony,Colorado,07543,GB61NJOD39142772177808,0.84
03b18a3f-9dab-4c4d-99d6-a401e9682592,Jason Taylor,76784 Harrison Well,East Melissa,Alabama,18867,GB90VHFM86779848245379,0.09
ecd67376-3d4f-41f4-b8cb-c32585f358fb,Joshua Mccarthy,62743 Christopher Heights Suite 770,Ronaldmouth,Wisconsin,60557,GB48IWVW21527123183276,0.99
68c0987a-d8b9-418c-8d3e-153469f89b26,Jamie Gonzales,05279 Hernandez Street,New Derrickfort,Mississippi,32053,GB72OWSX61782216203599,0.2
6d83968b-5b39-49cb-a964-2bf83ab5598e,Leslie Fleming,161 Rowe Place Suite 015,Hollandmouth,Michigan,25964,GB96CPLS78340946915305,0.25
fd88811a-749e-4129-9a06-d6cf3955ef83,Christopher Rowland,002 Richard Mill,Sabrinaview,Arkansas,03701,GB98UZNR29809958425232,0.86
3ec59267-dd2c-4554-8b0f-75474a0109f6,James Moody,44032 Townsend Hill Suite 307,Robertmouth,Missouri,10871,GB81BZUJ32700316680217,0.41
2d0b58a7-4814-4b8c-ba78-dad3aec6b5d2,Rachel Davidson,82040 Hale Ridge Apt. 940,Contrerasview,Louisiana,97125,GB06IOVW73823566584591,0.3
2557dead-755b-47f1-ae02-509602467a66,James Downs MD,16784 Griffin Trail Apt. 966,Port Priscillamouth,South Dakota,58284,GB03SFXK82939851461104,0.34
2e7a3b43-d277-4fa4-9824-6cf68a855db2,Stephen Clayton,496 Jeffery Green Apt. 277,Marshton,Montana,77681,GB79ITRW95223445319012,0.21
35b40d0e-8e1b-4c97-9077-99acc5b200a9,Catherine Allen,319 Monroe Shore Apt. 155,East Timothy,Louisiana,78647,GB48QCCK08800566098084,0.13
b98e0a71-b04c-41e9-ae1e-398418be1990,Paul Ferrell,1490 Juan Forks,Solomonshire,Hawaii,46265,GB09SYEK72768681422887,0.07
e238f59b-c421-4eac-8cbe-ab73f6fa2927,Samantha Stuart,8732 Elizabeth Circles Apt. 962,Alvarezfurt,North Carolina,98844,GB72NMAP14433162816774,0.32
03829088-6b7a-4ca4-be5c-f838d978cd8d,Amber Simmons,8295 Bradley Expressway,Markberg,Maryland,37141,GB67VHKN17643824643025,0.72
ee5cde0a-d7f5-406f-998e-39b8a3cee1fa,Desiree Johnson,2371 Ashley Shoals Apt. 470,Gloverfort,Louisiana,54036,GB80PPHU92824050771375,0.84
a4f4fb9e-62d4-4fc2-b865-0acfbfb0d40b,Kathryn Ross,03167 Carpenter Mountains,South Jackview,Connecticut,19650,GB25TROF62273300991574,0.84
2d969ab9-ef2b-4214-8bc5-c999e5a6a092,Tricia Mcmahon,095 Carlos Overpass Suite 775,Lake Williamtown,Colorado,38455,GB06STJP83006329304607,0.9
ab78e95d-8a16-438a-8014-5c34504d6fe8,Brandon Boone,232 Daniel Manors Apt. 811,Grossberg,New Mexico,05518,GB89WZQR61510797587258,0.26
34d87240-4940-42cb-a34c-90bd93822401,Stephen Robinson,00262 Turner Wall,North Gabrielleshire,New Hampshire,90267,GB50GAEX15959890555932,0.98
3e9dbdd2-1bdf-4a97-b282-0149ceb53e10,Joshua Alexander,046 Turner Squares,New Jordanborough,Nebraska,48612,GB07KFOT72274314778278,0.82
c6d8759a-1dac-4a8b-a64b-2d68548ce659,Curtis Patterson,607 Raymond Village Suite 463,Lake Jenna,Mississippi,12998,GB85ZOAQ33042958106139,0.37
f4198b80-8f00-4c51-a298-c02bd8408c7b,Regina Allen,3252 Bowman Circles Suite 167,South Nicole,North Dakota,14472,GB08SUTK67255875523249,0.15
9637d3a9-1313-43c7-93b5-8587d4c95e49,Walter Marshall,780 Phillips Passage Suite 127,Christophertown,Ohio,02925,GB50LJHN66528098335331,0.81
9bd042f4-4927-40b7-873c-c4880e012691,Mrs. Candice Montoya,18720 Brenda Fall,Colemanburgh,Arkansas,82749,GB67XKXX43456819030228,0.87
73dc1c70-34c2-495c-b2ce-11a51ea79c7b,Kyle Fields,61410 Kathryn Ports,Lake Jennifer,Tennessee,89401,GB21OBNF35039224570392,0.94
c7d2df01-570f-445f-97cf-64a9c7e67c51,Michael Zamora,764 Meza Passage,Sharonport,Maine,50863,GB14RKNX72496491950862,0.26
c7a88853-d4d1-4f1e-b8f4-3dbb5b1a84ba,Travis Martinez,024 Atkinson Burgs Suite 253,Whitestad,Vermont,31102,GB81JUUL36285653893721,0.49
83633639-7051-4fdd-99a1-6d0748457131,Ronnie Mccormick,70860 Holmes Green,Port Haileyshire,Indiana,73872,GB27HLLQ27060236235710,0.28
ba5bb623-ee55-4227-98d4-84ad425df105,Jessica Jones,26439 Victoria Alley Suite 014,Jamestown,Hawaii,71036,GB33SCXR74746970109189,0.37
2bbdf789-b5f6-4dd9-bff8-b65c7c0ee3be,Melanie Adams,809 Charles Alley,West Shannon,New Jersey,12591,GB34RQPK49317953877589,0.06
d760670c-5403-4827-8c9e-c961b28678e5,Kristine Guerrero,171 Tara Ridges,New Sarah,Wyoming,85653,GB56XTDO72804040218058,0.86
27b05065-4bcd-4d78-841f-912d6fdaea2c,Kristina Mccarthy,14399 Trevor Views Suite 607,North Christine,Washington,98721,GB50WIGA33071908717522,0.81
e868181a-8d8b-4fcd-8e3d-d756ba74beff,Shannon Thomas,76059 Jill Courts Apt. 497,Davidville,Indiana,63918,GB33YRCM36981907843831,0.95
3685f1cc-46e5-41f7-91b0-cff17668800a,Cindy Beck,20485 Andrew Summit,East Kaitlin,New York,87049,GB22KTKW69652358658007,0.42
ead44a28-cb67-442a-b3d8-ecb988f142e1,Erica Berry,535 Nicholas Harbors,Port Rebeccafurt,New Hampshire,84760,GB53PJYS16190251709314,0.97
7df64bee-57c5-4521-9315-a5c0a77bf780,Thomas Bell,01946 Joy Crescent,Port Carolyn,Illinois,30540,GB58NTXI22460140256777,0.99
aa5f4034-a335-48e7-acf9-444682d6a51d,Marcus Holden,7050 Joe Stravenue,Kylefurt,Arizona,75596,GB93OTMR59262272633957,0.39
3d383656-b922-459e-861e-819d4b1eeb7e,Crystal Potter,06601 Nicole Ridges Suite 678,Lake Craigshire,Kansas,06426,GB55FOTN64518890978578,0.18
381c4bed-eae9-45a3-99d8-4ebfcfd22fec,Margaret Armstrong,99782 Hill Turnpike Apt. 544,Currybury,Alaska,86832,GB29XPQU73048034656133,0.45
21a07dad-c4c7-4328-9d79-5dab72c0c275,Jill Goodman,6403 Lauren Place Suite 697,New Cynthiabury,Washington,02330,GB04LXQL34936059548961,0.3
cbdd6862-156e-48e2-bc05-0307deaf1f17,Carl Blevins,33928 Michelle Flats Suite 498,New Matthewtown,Texas,74029,GB48TYCR76172310298783,0.98
3e3187a5-5ddb-49c4-9da9-ea96dbfd9e81,Brandon White,600 Karen Spring Suite 988,Savannahshire,Delaware,70170,GB59TQAM66660128176085,0.88
83f6426b-ae42-4b93-850f-65dde6f4d92b,Marissa Martin DDS,448 Bray Cliffs Suite 005,South Danielle,Nebraska,03674,GB66WQCJ65459600938252,0.14
5557961d-11ae-4106-b2cf-0d097a2d4f57,Daniel Miller,874 Anthony Circle Suite 504,Jasonborough,Oregon,13299,GB73KAVV46374752816031,0.25
60e15ae9-4c02-40d7-9352-5de91ff2abc4,Lindsay Roy,40238 Evans Club Apt. 777,Stevensburgh,North Carolina,70418,GB04DWVT92766411653438,0.35
7f3fef8a-38ba-4e8d-88f0-719171d777b4,Bryan Mueller,0885 Kristen Forge Suite 727,East Peter,Kansas,78826,GB07KWSU78266216427360,0.47
e4853c68-2697-4694-9421-a190d52f1e80,Victor Torres,8447 Kelly Ferry,Hoganview,Massachusetts,45491,GB41RFCW71667669600225,0.7
0fcb7204-7bdb-40bf-b3b6-da3f072efd6e,Joe Ruiz,8035 Candice Hills,New Aprilport,South Carolina,67671,GB03OBYB67981723326914,0.91
df820fe3-abcd-4d78-83eb-8e8c24fc9106,Kyle Alvarado,47779 Flores Island Suite 475,Lake Joseph,California,93344,GB35VUQD16436461411850,0.74
fbbd98cb-bdbd-4813-9b81-114ee4aab78a,Betty Steele,9868 Jacqueline Orchard,Abbottborough,Louisiana,12032,GB05XJXS67539862039610,0.15
dbb28210-9be4-420c-83b7-e714f8e594e0,Norman Morgan,01845 Randall Causeway,New Josebury,Hawaii,93414,GB55QPYX25396262818801,0.25
217bf39c-e722-498b-b80c-eee28f37d8d9,Warren Bradford,1594 Traci Orchard Suite 913,New Lydiaview,Arkansas,56647,GB22ZNXT96140436029096,0.74
bc9d9daf-a287-4e72-a6bb-7f803cc09574,Justin Austin,2214 Wilson Fords,East Joshualand,Wyoming,30319,GB51LNDM27639573476779,0.43
42182f72-2272-4956-bef8-dfb350f151ce,David Hall,4305 Manning Hollow,North Philipfurt,North Carolina,35891,GB81KTVV24535068052969,0.72
e85622dc-f1ad-44b8-af7a-87429d5c2b54,Veronica Perry,96562 Bryan Shores Suite 679,Lake Deborah,North Carolina,50146,GB75AOHT06968339688061,0.83
135a3276-96cd-4153-a68a-80469a6e85e3,Jared Schneider,138 Brian Land Apt. 478,Lake Anthony,Maryland,85375,GB17LOGJ59702520114124,0.8
c9118286-22f9-4378-9240-7063c6e576aa,Mitchell Hernandez,75603 Mason Radial,Mariatown,Florida,41033,GB54FTNH75629949230389,0.68
b3a4b331-033b-4ff6-b0bd-92daf369847a,Mario Reed,281 Park Centers,West Davidfort,Washington,40066,GB26JCTL37469374108507,0.24
2eda8e5b-41c5-4011-9cc3-7fb18ee1a402,Cheryl Esparza,20665 Thomas Road Apt. 685,Larrymouth,Minnesota,44369,GB86BSUN60886553043772,0.48
06d25fd5-e59d-443f-ba1f-737489d14803,John Jackson,5022 Nicholas Common Suite 985,South Michael,Wyoming,88115,GB92AKVW81134422654450,0.41
cfefa30c-17dd-46c2-904a-6b42d8660e05,Melissa Walker,385 Jeffery Valleys Suite 074,Williamsport,New York,98980,GB86HKEK41364830635312,0.22
4c58cc7e-10f4-4e6f-b95e-c00102a50524,Robert Brown,11633 Brown Lock Apt. 170,South Melissamouth,West Virginia,23864,GB71BZOC66564260980359,0.1
6aab293f-4eba-4b82-9ea8-daeb957a50e2,Briana Sharp,9586 Paula Inlet Apt. 450,Deborahview,Arkansas,55692,GB76OEJH11915962363045,0.48
5a907248-2ffc-490d-b793-c3fe799631db,Amanda Marquez,2015 Nathaniel Camp Suite 828,Bellland,South Carolina,13142,GB96RFWT93753576706930,0.79
e850053a-27b2-4da2-887a-8e8127c840a8,April Fleming,4441 Jill Shore,South Ashleyton,Pennsylvania,39277,GB23ERNE27198593095742,0.7
12dc2e45-1d50-4063-b2e2-78291607ad4e,Joseph Hernandez,884 Timothy Trace,New Kathymouth,Texas,83427,GB33FJMS60427569134457,0.5
6d987dde-3d51-4c73-bb82-1337df7e59aa,Linda Woods,28627 Gray Tunnel,Vargasstad,Massachusetts,66946,GB20YWJN90320600960436,0.94
3572d277-6dc5-4161-8c20-350b83bcd49f,Jessica Porter,337 Julie Brook,Seanchester,Virginia,54776,GB14ZIBP11504416356094,0.07
8c4ecf04-5424-4886-9bfd-102485100984,Sean Cummings,542 Gilmore Estates,Masonside,Maine,95011,GB11YJJK89635323240060,0.27
2a75a17b-616a-47fa-9e2a-27e3f893a70b,Teresa Mitchell,17657 Moore Drive Suite 499,Nelsonborough,Ohio,78789,GB92VKXV60416569742965,0.13
56935cbf-3b53-4390-a7fd-7083a7fb9ba9,John Hull,87359 Cameron Village,New Lisa,Wisconsin,00995,GB92XVTE04146643200750,0.18
a95cbfcc-39bb-4e33-95c6-0bc1015193bf,Amanda Reid,24667 Dennis Centers,North Robert,New Hampshire,43713,GB47JZTP65125802935124,0.08
0918c3a3-b6d0-4c76-8ce5-a3e92fe88755,Veronica Castaneda,5830 Chavez Ferry,Jennifershire,Massachusetts,57866,GB85OVVU45627717651676,0.37
d37731ad-062a-486e-a83c-b9de5f856b06,Andrew Tyler,534 Hill Square Apt. 620,Allenbury,Delaware,71084,GB32WQAI99215756186959,0.27
c0a01573-a7f0-4499-b721-ab083cf63611,Rebecca Paul,38717 Joe Inlet,South Kayla,Tennessee,59068,GB02RXTD20946684093648,0.89
cc233782-cbcf-4269-a8d6-8612d54d9242,Terry Schultz,899 Jessica Row,Mariaberg,Ohio,78960,GB28QKNK33530667226995,0.05
b0272b0a-ab5d-481b-aa6c-3188c30bfc16,Christopher Moody,8383 Linda Trace Apt. 927,East Steven,Ohio,02570,GB68RRKO33956727228170,0.45
69553d86-1ccd-4433-81f8-6c7b647d2ac1,Alice Bell,23155 Allen Lodge,Port Whitney,Wyoming,80241,GB18XKUA58809619596493,0.89
c1682730-1d68-4f8b-a6f8-eb56621e4e1c,Cynthia Wilson,26987 Lacey Turnpike Suite 947,Port Christopher,Washington,84516,GB37TTFA30451179941930,0.34
ee8c8d8d-4f7b-4ee8-b194-799cd17429b4,Zachary Vasquez,24018 Brown Trail,Tiffanyborough,Wisconsin,55579,GB08TLOO70636510800380,0.22
83c01dc2-c25b-43c0-a329-b38332719c2a,Michele Gonzalez,3817 Green Estate Suite 641,Blaketon,Oklahoma,69656,GB58HUZO94211745258698,0.56
9f062279-356f-432f-a8b5-82a0617af3c5,Karen Miller,71648 Rodriguez Unions,North Marie,Arizona,14269,GB78IVMX21667766781039,0.65
cc8699fb-3b08-4fb7-969f-f576a016fc1b,Jessica Rodgers,22843 Kristy Loop Suite 265,Greenmouth,Idaho,79817,GB80UTVN99236840941032,0.97
5774fd30-d129-4cdc-98e2-ca6a3d478c6e,Kristen Lopez,423 Marilyn Inlet,Sanchezview,New York,83629,GB62ENSF31790926646744,0.03
bd461acf-9cdd-4a53-894f-2745d5362045,Margaret Gardner,570 Day Oval,Daviesstad,Missouri,24327,GB41UZRA36427731781395,0.01
340a723f-578e-4b13-bbbd-9325c902f477,Scott Valdez,5968 Watson Field,Jacobville,Indiana,31547,GB96HTBN46705938074361,0.46
ff891536-7f56-4838-a0ca-f49ab7c05cef,Jamie Thomas,28757 Baldwin Road,Jenkinsfort,New Mexico,97351,GB70PKVI03142804244287,0.97
2bcaa9ec-7c31-4408-b501-3e7c995b4f50,Colleen Watson,90344 Abbott Pine,Mitchellborough,Nevada,48566,GB07CLFQ59305389736943,0.33
2a67f1f5-0175-4f50-87ab-909d79fe33e8,Jon Dennis,456 Sheila Estate Apt. 248,Phillipsfurt,North Carolina,19070,GB44WEET82130508845861,0.06
42734f91-bef9-4c03-ba2a-0fc129250aa0,Elizabeth Ball,73511 Lisa Roads Suite 073,Richardton,Tennessee,36431,GB87XZGA16319753433677,0.64
e1a25edc-87c6-4ca4-bab7-a8d30adf217a,Stephanie Guerrero,291 Berger Lane Suite 909,East Trevorside,Virginia,96287,GB04GSIP54369130687278,0.97
59892fad-7979-43b1-9911-adf4b60c4a3a,Kristen Lawrence,25242 Kelly Mountain Apt. 978,Johnstad,Wisconsin,67309,GB78KFPW38329466554061,0.56
dba7df00-0a6d-4750-b7dd-ce3eb8ccce98,Meagan Cuevas,57836 Davis Fields,Port Anthony,South Dakota,33411,GB91VJBJ76588066019849,0.47
2eb15259-65f8-4dbf-93fd-b3f1b38cecd8,Brenda Kim,16658 Kevin Pike,Rayshire,California,55337,GB24EDAN09873274433838,0.51
72888404-c19d-468e-a773-3b6b3f9b6340,Christine Wright,267 Hansen Summit Apt. 632,Jonesshire,Arizona,74911,GB48FSBJ88972195669465,0.03
dc3daf82-4117-4e94-905b-25d1a83e6962,Lance Mckee,35285 Donald Via,Port Donaldberg,Delaware,59478,GB17LGXI45434154302406,0.43
b29c55db-1792-4bdc-8097-aa6cc3c1a1ef,Bobby Warren,450 April Hill,Lake Sarah,Kansas,78168,GB56CTQR55795648107045,0.82
7e960a0a-1a40-4051-8737-47305f2cfd9e,Brandon Ruiz,852 Elizabeth Isle,Johnhaven,Ohio,70931,GB80ABAL31501845503354,0.8
b89d0a50-428e-4a03-b21b-7a35114a13c9,Jasmine Hill,738 Anthony Wall Suite 194,Schmidtshire,Alabama,96037,GB43CKUO15996137282339,0.97
f9589eb5-975c-40c7-8181-d4fb79e4d906,Wesley Savage Jr.,714 Wright Drive,Davischester,Louisiana,28636,GB86PDIC71856266070800,0.24
2b8b042f-f711-40a1-a4a7-dfe6a6800225,Jacob Hogan,16143 William Summit,South Melissa,Michigan,52772,GB52UKNI67525355441724,0.44
a9c42d54-75ec-49df-8af5-26976f455123,Christina Smith,013 Bailey Brooks,Davismouth,New Hampshire,39329,GB40BDDA94998600737749,0.98
5fbb7fea-2ac7-4f20-b5f1-78c78fb9fb5b,James Newman,731 Thompson Estate Suite 315,North James,Alaska,91589,GB51JJCT01712107710793,0.27
9f7be293-1001-477e-ba8b-ee9b51612a85,Tina Thompson,19229 Smith Via,Johnsonfurt,Washington,49891,GB94ORVO78832726610733,0.14
6d31058d-0ffe-41b8-80b6-1b2b15f3ee81,Rachel Miller,85140 Tony Green Apt. 768,Port Stephenland,Connecticut,13001,GB19HLXB93453428324348,0.65
34f9144a-f84d-4aee-8809-54978ba190db,Justin Burke,21419 Martin Knoll Suite 810,Alexanderberg,Delaware,44412,GB68SCIP73089081399165,0.62
bc656d2d-384b-4f6c-978e-9247a2caa80e,Anthony White,25553 Scott Corners,Ashleyside,Texas,33785,GB69XBTK18605881870437,0.92
400a6da1-3a3d-49a0-a137-8c583d1c6838,Evan Lopez,4631 Cantrell Road Apt. 965,Lake Valerie,Maine,85274,GB28TLWN42572130445783,0.01
a6283faf-b65a-4774-b6af-23652e300c1c,Jonathan Hill,83233 Michael Prairie Suite 148,South Christine,Ohio,36473,GB17IEWO68410517297553,0.07
7c029825-baf9-4c32-8d57-cd8e6efa1250,Nicole Robinson,191 Gonzalez Lock Suite 807,West Michellehaven,Missouri,98466,GB35RFHQ60472712503540,0.96
e5d6afb4-d6b6-4a82-874d-492bda432f0d,Shane Roberts,62387 Hicks Corner,Emilybury,New Hampshire,67465,GB26AXHJ13530178507450,0.49
2d45ec8c-2bfe-452a-ab34-be4214c21bdd,Justin Hines,68298 Tammy Station,Johnberg,Mississippi,67642,GB23STXI85436259317455,0.64
fbbe8c2c-8217-4e47-8600-7e2ecf9a3b5c,Tracey Diaz,27716 Amanda Lodge,Lake James,West Virginia,84262,GB36GPBC62861228099025,0.66
ac11c66c-0f2d-4554-a666-4f4cadbc5b97,William Murray,7081 Kathryn Camp,North Maria,Ohio,02158,GB94OEFV47941760256066,0.87
87e1315e-4c19-4690-9cf6-9436822f22a9,Robin Moore,540 Rodriguez Trace Apt. 877,Delacruzshire,Idaho,39705,GB21JJQX82783929174576,0.05
ab27c953-4c30-4857-8a04-17bcaeb278f1,Kurt Larsen,02302 Hoffman Lodge,Hughesburgh,North Dakota,97846,GB49EPXQ79096163200764,0.16
2fa9fdc2-3e10-4db4-aa22-dc81db9d0f04,Brett Martinez,654 Christopher Locks Apt. 264,Hatfieldview,Minnesota,45366,GB44RYCS89353989586830,0.37
53636ec3-0685-4189-a6ce-43ab14f5ebbe,Aaron Jones,52988 Stacy Trafficway Apt. 875,Port Thomas,Nevada,22038,GB25BBJM36718370951759,0.22
a0ca3ecc-e539-4f86-bb64-9bdfeb059350,James Nelson,578 Carrillo Plaza Suite 914,Sandraland,Rhode Island,70554,GB88NXFL04750690079574,1.0
3d01ef33-ea7e-44b3-b06e-648348b3dc76,David Neal,50021 Greg Motorway Apt. 888,Port Lindsey,Alabama,23867,GB94VQWG25631866837537,0.43
c6bd34be-7267-406d-bc34-af5156925d3b,Edward Chan,167 Robinson Ville Apt. 960,Beasleyton,Massachusetts,43452,GB08XROM16637917515178,0.16
1204b832-f440-40dc-84b1-2c7ce293d93e,Michael Smith,81524 Dana Mountains Suite 031,Ashleyberg,Minnesota,80367,GB64YRMK82167217372568,0.75
948a2592-926b-42d0-97e7-e5214d19a098,Jonathan French,750 Henderson Cove,South Michaelfort,Oklahoma,15759,GB79OHUH32490467866726,0.22
10e60092-a2e0-48c8-93a8-69e03c41d2bd,Anthony Roberts,5410 Hannah Prairie,North Valerie,Maryland,74759,GB49EFLF01104671123732,0.69
110f3f7c-a76a-4334-a9f7-e8140f92c3ba,Alyssa Hernandez,288 Waters Greens,West Karenhaven,Louisiana,48594,GB98PLEP45774067033981,0.8
7f550619-fca5-4b62-a905-91f2ef2bc367,Kayla Warner,8288 Woods Run Apt. 894,East Lawrencemouth,West Virginia,66958,GB23XLLB51053375678543,0.57
e00c5538-0ac4-43fe-9eed-0ff2847c0483,Melissa Sanchez,7668 Roberts Drives,Melendezstad,South Carolina,77959,GB71EZLO91029147937019,0.42
222b2c88-efa9-4f6d-9981-2a5c309e5a67,Cathy Johnson,69476 Kurt Ferry Suite 665,Port Joshuaton,Colorado,01647,GB13FKKL22360397552221,0.04
c6e3f237-e545-43dd-b02b-d484063b72f0,William Ramos,329 Dawn Plains Apt. 854,Lake Anita,New Hampshire,26175,GB30FDYC38718564269856,0.7
30ab4300-f211-4074-a836-69dac719ba69,Dr. Taylor Acosta DDS,089 Rhonda Knolls Suite 078,Tranport,Alabama,83097,GB82VEXI18977390375267,0.76
b6282e39-cc98-4597-af7c-d66d08830bb5,David Jones,93106 Jessica Manor,Lake Tammiefort,Vermont,74769,GB08OIIB84670464488440,0.57
6b223c22-0200-429a-8380-0c134402d2ee,Erica Murphy,033 Connor Unions,Yesenialand,Arizona,54313,GB83KNDU91093786616318,0.13
1f9b9ca2-f280-40f3-857c-23184d1af828,Cody Bernard,97460 Sheryl Lodge,Kathyside,Utah,63851,GB78PBOD11527242759778,0.97
fdf0fafd-5ff9-4b5a-92bc-45d7c108500d,Alexander Lewis,9025 Alexander Parkway,Lake Ryanland,Vermont,94326,GB81JUCQ64586902253572,0.19
36b012d6-0c0b-4b16-a268-8ed8994a2941,Guy Powers,525 Day River,Port Michael,Oregon,20551,GB64BDJR22990644451414,0.24
1e25ff9e-8f46-4bbd-9f88-a0776b265b21,Matthew Edwards,277 Crane Extensions,Kimberlystad,New Mexico,36085,GB28EOCO19682314501059,0.73
0b78970a-f7d6-46d0-8e19-00a4620226f1,Mark Armstrong,1040 Day Mill,Lake Fredtown,Iowa,19599,GB22NZPB79643297123876,0.31
d374e81c-259f-46f6-8d88-e15a3f1fce8f,Maria Simpson,99255 Beth Union Apt. 685,East Logan,Oregon,76663,GB25VGLY54342286077539,0.42
7c964f80-0898-4967-9d26-0616b5df2b7a,James Edwards,38852 Patton Green,New Keith,Oregon,61154,GB39IITG60186864523329,0.04
16c30255-cf8e-4fb3-8f31-06df676c1e05,Jennifer Hogan,07295 Christie Forks,Lauraview,Utah,64995,GB02NVWV65548330024578,0.37
50f37086-b06b-4855-a815-67295ce85f29,Teresa Riggs,8323 Kline Wells,Lake Melissaton,Wisconsin,48605,GB14RNEW98719027164205,0.7
7268a265-9705-4def-8448-df5912ba45d8,Cory Burnett,674 Timothy Lock Apt. 925,South Samuel,West Virginia,16499,GB19KOFX53582773529973,0.2
79c635e0-d2f3-4a7d-a33a-18a2f6f02405,Henry Wong,306 Davis Springs,Lambertmouth,Virginia,14952,GB61GYQC95492427506760,0.53
e829f3c0-00c7-42cb-8c06-a81dc6380629,Joseph Hendrix,96980 Johnson Freeway,North Markton,Virginia,17154,GB86YMUN69830706141315,0.91
84456cf7-3ee7-4e6c-b0b7-44f0ccbc5eae,Kimberly Edwards,8984 Davis Mill Apt. 401,Birdmouth,North Dakota,07970,GB69EBEZ98586395471223,0.07
62d0cb0c-e16a-4e64-8a6e-50c91b46f826,Ariel Waller,6713 James Drives Suite 833,West Michele,Kentucky,73023,GB80EZRS78348218430042,0.93
225b7793-053a-44a3-a5ce-d311835b0772,Jason Tran,255 Tasha Villages,Christinahaven,Arkansas,73486,GB87RVTO62903309075689,0.63
cfad99e0-7e08-4d6d-bf62-4bd70df8c49d,Joanne Smith,0318 Thompson Run Apt. 657,Port Richard,Maryland,88695,GB36NBVC24940017882923,0.89
2a6fb814-1f9a-4818-83c9-91742c6006c8,Vernon Doyle,590 Smith Viaduct,Christopherland,Hawaii,97838,GB24DRVS76543151795757,0.4
e803261f-b3a7-4338-a3a4-336cf7363509,Benjamin Wood,889 Dixon Mill,Davismouth,California,94516,GB16FLZY16820784482378,0.8
5b854c56-477f-47b8-b41d-0e174424bbe9,Julie Maldonado,445 Roberts Drive Suite 749,Joanville,Tennessee,92778,GB58NUFJ02212224680463,0.38
2688a716-76f8-4812-b260-23fca7a9c40e,Cassandra Ross,53216 Davis Fall,Mikeburgh,Georgia,61012,GB93SPHF89667959516564,0.72
c0c62e6c-f03d-4324-8bfd-a19b14304b78,Jennifer Torres,2164 Hall Gateway Apt. 445,Johnshire,Hawaii,02977,GB18NQCW33512264649000,0.77
9afbbf0a-acb7-46f1-8893-74eea93f47ad,Lacey Murray,6475 Rogers Land Suite 935,Chanstad,Maryland,65682,GB41HTEU75908490679550,0.19
480944c0-85f2-4957-ad7b-90674236b0c9,Paul Sanchez,056 Jackson Burg,Lake Brenda,Texas,80027,GB17FFNA19629995853187,0.66
d5f67991-9195-4c4b-bca7-bed27694d10d,Charles James,3710 Marks Crossroad Apt. 401,West Amberside,North Dakota,47845,GB11PPTX77265582038063,0.05
82bc9a01-ff20-4eef-8462-7ada92262a80,Erik Gallegos,904 Smith Green Apt. 223,Lake Erik,Wyoming,74031,GB09ZOIJ77747496163914,0.2
ff7fe225-ed76-401e-83c1-f962aa23348c,Jonathan Lawrence,445 Lowery Terrace Apt. 695,Palmerborough,Oregon,91585,GB65XMOP52851852845938,0.97
0f24d473-a9d1-4fdf-b5a3-188cdd8c02f7,Richard Wright,458 Johnston Shore,Riosberg,Indiana,78523,GB47DCIB03943206465395,0.4
24f64c3d-7c4f-4f8e-a2cf-8e43c5dbdfe7,Jimmy Lawrence,81445 Cory Garden Suite 055,Lake Ashley,New Mexico,77913,GB85VQBE28577945403615,0.15
ae20d057-93b0-4651-89b5-f63297f0645d,Cynthia Aguilar,936 Daniel Expressway,South Thomas,Utah,65748,GB79MSDI28892972971808,0.49
ef4bce12-de46-445d-bc76-a1aa16446d9b,Hannah Collier,165 Matthew Crest Apt. 255,Kristinland,Minnesota,92077,GB36TZCH01595010252870,0.46
fe27c05d-9bb5-4418-936d-5128f1ebb9ee,Christopher Sanders,0830 Jasmine Parks Suite 130,New Charles,Kansas,88595,GB52DYDN06832722560771,0.9
